dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1539028800,2018-10-08 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.92,9.21,13.23,14,1012,,,76,6.7,210,,,,,75,803,Clouds,broken clouds,04n
1539032400,2018-10-08 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.9,9.61,13.08,14,1012,,,77,6.17,210,,,,,75,803,Clouds,broken clouds,04n
1539036000,2018-10-08 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.03,8.4,12.63,13.52,1011,,,82,6.69,200,,,,,75,803,Clouds,broken clouds,04n
1539039600,2018-10-08 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.86,8.84,12.68,14,1011,,,77,7.2,200,,,,,75,803,Clouds,broken clouds,04n
1539043200,2018-10-09 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.85,8.2,12.59,14,1010,,,72,7.72,210,,,,,75,803,Clouds,broken clouds,04n
1539046800,2018-10-09 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.85,7.48,12.65,14,1010,,,72,8.75,210,,,,,75,803,Clouds,broken clouds,04n
1539050400,2018-10-09 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.86,8.12,12.66,14,1010,,,77,8.23,210,,,,,75,803,Clouds,broken clouds,04n
1539054000,2018-10-09 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.86,8.47,12.65,14,1009,,,77,7.72,210,,,,,75,803,Clouds,broken clouds,04n
1539057600,2018-10-09 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.47,7.37,12.64,14,1009,,,72,8.23,210,,,,,75,803,Clouds,broken clouds,04n
1539061200,2018-10-09 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.85,7.48,12.57,14,1008,,,72,8.75,210,,,,,75,803,Clouds,broken clouds,04n
1539064800,2018-10-09 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.46,7.36,12.53,14,1008,,,72,8.23,210,,,,,75,803,Clouds,broken clouds,04n
1539068400,2018-10-09 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.46,6.28,12.54,14,1008,,,72,9.77,210,,,,,75,803,Clouds,broken clouds,04d
1539072000,2018-10-09 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.9,7.91,13.04,14,1009,,,72,8.23,210,,,,,75,803,Clouds,broken clouds,04d
1539075600,2018-10-09 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.81,8.04,13.66,15,1009,,,67,9.26,210,,,,,75,803,Clouds,broken clouds,04d
1539079200,2018-10-09 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.28,9.64,14.15,16,1009,,,72,8.23,210,,,,,40,802,Clouds,scattered clouds,03d
1539082800,2018-10-09 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.33,9.7,14.53,16,1009,,,72,8.23,210,,,,,75,803,Clouds,broken clouds,04d
1539086400,2018-10-09 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.84,9.03,14.81,16,1009,,,68,9.77,210,,,,,40,802,Clouds,scattered clouds,03d
1539090000,2018-10-09 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.32,10.04,14.88,17,1009,,,63,8.75,210,,,,,40,802,Clouds,scattered clouds,03d
1539093600,2018-10-09 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.73,11.95,14.94,17,1010,,,68,7.2,200,,,,,20,801,Clouds,few clouds,02d
1539097200,2018-10-09 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.7,11.15,14.83,17,1010,,,67,8.2,210,,,,,20,801,Clouds,few clouds,02d
1539100800,2018-10-09 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.8,10.65,14.53,16,1009,,,72,7.72,190,,,,,20,801,Clouds,few clouds,02d
1539104400,2018-10-09 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.33,11.27,13.86,16,1010,,,68,5.66,220,,,,,20,801,Clouds,few clouds,02d
1539108000,2018-10-09 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.54,12.03,12.82,14.11,1010,,,77,2.06,120,,,,,20,801,Clouds,few clouds,02n
1539111600,2018-10-09 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.47,8.81,12.32,14,1011,,,72,6.17,210,,,,,20,801,Clouds,few clouds,02n
1539115200,2018-10-09 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.42,8.03,11.99,14,1011,,,72,7.2,200,,,,,20,801,Clouds,few clouds,02n
1539118800,2018-10-09 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.77,8.06,11.84,14,1012,,,71,7.7,220,,,,,40,802,Clouds,scattered clouds,03n
1539122400,2018-10-09 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.38,10.61,12.04,14,1012,,,67,3.09,170,,,,,75,803,Clouds,broken clouds,04n
1539126000,2018-10-09 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.87,11.2,12.33,15,1012,,,67,3.09,150,,,,,75,803,Clouds,broken clouds,04n
1539129600,2018-10-10 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.8,11.28,12.28,14,1011,,,77,3.6,170,,,,,75,803,Clouds,broken clouds,04n
1539133200,2018-10-10 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.88,10.66,12.91,14,1011,,,77,4.63,180,,,,,75,803,Clouds,broken clouds,04n
1539136800,2018-10-10 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.18,9.75,12.07,14,1011,,,76,4.6,170,,,,,40,802,Clouds,scattered clouds,03n
1539140400,2018-10-10 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.55,11.4,11.71,13.23,1010,,,82,1.54,0,,,,,40,802,Clouds,scattered clouds,03n
1539144000,2018-10-10 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.54,8.15,11.66,13.18,1010,,,82,6.17,150,,,,,40,802,Clouds,scattered clouds,03n
1539147600,2018-10-10 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.53,9.86,11.59,13.19,1009,,,88,4.12,140,,,,,40,802,Clouds,scattered clouds,03n
1539151200,2018-10-10 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.31,10.86,11.77,14,1009,,,88,4.12,150,,,,,40,802,Clouds,scattered clouds,03n
1539154800,2018-10-10 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.98,8.63,12.18,13.34,1008,,,88,6.69,150,,,,,40,802,Clouds,scattered clouds,03d
1539158400,2018-10-10 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.32,11.84,13.17,15,1008,,,82,4.12,140,,,,,20,801,Clouds,few clouds,02d
1539162000,2018-10-10 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.32,12.78,14.56,16,1008,,,82,4.63,140,,,,,20,801,Clouds,few clouds,02d
1539165600,2018-10-10 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.74,15.41,15.4,18,1007,,,77,3.09,100,,,,,20,801,Clouds,few clouds,02d
1539169200,2018-10-10 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.69,14.5,15.97,19,1007,,,77,6.17,150,,,,,20,801,Clouds,few clouds,02d
1539172800,2018-10-10 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.22,13.49,16.3,19,1006,,,73,8.23,150,,,,,20,801,Clouds,few clouds,02d
1539176400,2018-10-10 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.69,14.83,16.44,19,1005,,,68,6.69,150,,,,,20,801,Clouds,few clouds,02d
1539180000,2018-10-10 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,18.25,14.61,16.45,19,1004,,,73,6.69,140,,,,,20,801,Clouds,few clouds,02d
1539183600,2018-10-10 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.79,14.27,16.42,19,1004,,,77,6.69,140,,,,,20,801,Clouds,few clouds,02d
1539187200,2018-10-10 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.92,13.81,16,18,1003,,,82,6.17,130,,,,,20,801,Clouds,few clouds,02d
1539190800,2018-10-10 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.88,14.47,16,18,1002,,,82,5.14,140,,,,,20,801,Clouds,few clouds,02d
1539194400,2018-10-10 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.46,14.27,16,17,1002,,,82,4.63,140,,,,,20,801,Clouds,few clouds,02n
1539198000,2018-10-10 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16,14.39,15,17,1001,,,82,3.6,150,,,,,20,801,Clouds,few clouds,02n
1539201600,2018-10-10 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.84,13.34,16,18,1001,,,82,6.69,150,,,,,20,801,Clouds,few clouds,02n
1539205200,2018-10-10 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,17.25,14.64,16.04,18,1000,,,77,5.14,140,,,,,75,803,Clouds,broken clouds,04n
1539208800,2018-10-10 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.78,13.26,15.93,18,999,,,82,6.69,150,0.12,,,,75,500,Rain,light rain,10n
1539212400,2018-10-10 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.37,12.36,15.73,17,999,,,82,7.2,150,,,,,75,803,Clouds,broken clouds,04n
1539216000,2018-10-11 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,16.31,12.28,15.31,17,998,,,82,7.2,150,,,,,75,803,Clouds,broken clouds,04n
1539219600,2018-10-11 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.87,12.06,14.91,16,997,,,82,6.69,150,,,,,75,803,Clouds,broken clouds,04n
1539223200,2018-10-11 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.36,12.46,14.5,16,996,,,88,5.66,150,,,,,75,803,Clouds,broken clouds,04n
1539226800,2018-10-11 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.31,11.67,14.16,16,995,,,88,6.69,150,,,,,75,803,Clouds,broken clouds,04n
1539230400,2018-10-11 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.93,12.99,14.49,15,994,,,82,3.6,140,,,,,40,802,Clouds,scattered clouds,03n
1539234000,2018-10-11 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.39,11.15,13.36,15,994,,,94,6.17,140,0.5,,,,75,500,Rain,light rain,10n
1539237600,2018-10-11 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.36,10.74,13.33,15,994,,,94,6.69,150,,,,,75,803,Clouds,broken clouds,04n
1539241200,2018-10-11 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.37,11.87,13.31,15,994,,,88,4.63,150,,,,,40,802,Clouds,scattered clouds,03d
1539244800,2018-10-11 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.88,11.49,13.97,15,993,,,82,5.66,150,,,,,40,802,Clouds,scattered clouds,03d
1539248400,2018-10-11 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.82,11.77,13.47,15,993,,,82,5.14,150,,,,,75,803,Clouds,broken clouds,04d
1539252000,2018-10-11 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.66,9.73,12,13.72,993,,,82,4.12,240,0.22,,,,75,500,Rain,light rain,10d
1539255600,2018-10-11 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.75,7.51,11,13.52,994,,,82,5.66,240,0.54,,,,75,500,Rain,light rain,10d
1539259200,2018-10-11 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.07,7.61,10.78,12.42,995,,,87,4.63,230,,,,,75,803,Clouds,broken clouds,04d
1539262800,2018-10-11 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.09,8.23,10.9,12.24,996,,,76,3.09,230,,,,,75,803,Clouds,broken clouds,04d
1539266400,2018-10-11 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.08,9.21,12,12.79,996,,,71,3.09,210,,,,,75,803,Clouds,broken clouds,04d
1539270000,2018-10-11 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.87,10.48,13.01,14,997,,,67,4.12,210,,,,,75,803,Clouds,broken clouds,04d
1539273600,2018-10-11 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.07,9.4,13,13.6,997,,,72,4.63,200,,,,,40,802,Clouds,scattered clouds,03d
1539277200,2018-10-11 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.02,10.41,12.91,13.42,997,,,72,3.09,190,,,,,40,802,Clouds,scattered clouds,03d
1539280800,2018-10-11 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.26,7.63,10,12.96,998,,,82,4.63,160,,,,,40,802,Clouds,scattered clouds,03n
1539284400,2018-10-11 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.19,7.28,10,12.71,999,,,76,4.63,170,,,,,40,802,Clouds,scattered clouds,03n
1539288000,2018-10-11 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.72,7.43,10,12.59,999,,,76,3.6,150,,,,,20,801,Clouds,few clouds,02n
1539291600,2018-10-11 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.11,7.44,10.63,12.63,999,,,82,4.63,160,,,,,20,801,Clouds,few clouds,02n
1539295200,2018-10-11 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.54,7.18,11,12.6,998,,,81,5.7,160,,,,,20,801,Clouds,few clouds,02n
1539298800,2018-10-11 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.04,6.08,11.57,12.79,996,,,82,8.23,160,,,,,75,803,Clouds,broken clouds,04n
1539302400,2018-10-12 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.95,5.53,12.34,13,995,,,77,10.29,160,,,,,75,803,Clouds,broken clouds,04n
1539306000,2018-10-12 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.54,5.39,11.71,13.19,992,,,77,9.77,160,0.82,,,,75,500,Rain,light rain,10n
1539309600,2018-10-12 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.1,3.11,11.87,13.26,989,,,94,13.38,140,1.17,,,,75,500,Rain,light rain,10n
1539313200,2018-10-12 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.57,3.36,12,13.57,987,,,94,13.89,150,1.34,,,,75,500,Rain,light rain,10n
1539316800,2018-10-12 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.32,8.92,13.37,15,986,,,88,8.75,170,,,,,75,803,Clouds,broken clouds,04n
1539320400,2018-10-12 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.83,7.27,13.44,15,987,,,72,10.8,190,,,,,75,803,Clouds,broken clouds,04n
1539324000,2018-10-12 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.46,7.25,13.65,15,988,,,67,9.77,210,,,,,75,803,Clouds,broken clouds,04n
1539327600,2018-10-12 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.89,7.42,13.91,15,989,,,67,10.29,190,,,,,75,803,Clouds,broken clouds,04d
1539331200,2018-10-12 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.95,7.99,14.45,15,991,,,63,9.26,190,,,,,75,803,Clouds,broken clouds,04d
1539334800,2018-10-12 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.78,11.18,14.39,16,990,,,63,6.17,180,,,,,75,803,Clouds,broken clouds,04d
1539338400,2018-10-12 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,15.34,9.92,14.18,16,991,,,63,7.2,200,,,,,75,803,Clouds,broken clouds,04d
1539342000,2018-10-12 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.89,8.25,12.86,15,991,,,72,7.72,180,0.94,,,,75,500,Rain,light rain,10d
1539345600,2018-10-12 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.8,8.93,11,13.74,991,,,88,4.12,200,0.93,,,,75,501,Rain,moderate rain,10d
1539349200,2018-10-12 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.16,11.19,12,13.45,991,,,88,1.54,0,0.84,,,,75,500,Rain,light rain,10d
1539352800,2018-10-12 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.64,9.96,12,13.72,991,,,87,4.1,150,,,,,75,803,Clouds,broken clouds,04d
1539356400,2018-10-12 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.64,10.97,13,14.03,991,,,82,4.12,140,,,,,75,803,Clouds,broken clouds,04d
1539360000,2018-10-12 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,14.35,9.54,13.08,15,992,,,72,6.69,190,,,,,75,803,Clouds,broken clouds,04d
1539363600,2018-10-12 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.84,9.17,12.55,14,994,,,77,6.69,220,,,,,75,803,Clouds,broken clouds,04d
1539367200,2018-10-12 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.98,9.06,12.37,13.35,995,,,82,5.66,210,,,,,75,803,Clouds,broken clouds,04n
1539370800,2018-10-12 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.96,9.75,12.32,13.2,996,,,82,4.63,200,,,,,75,803,Clouds,broken clouds,04n
1539374400,2018-10-12 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.94,9.37,12.23,13.01,997,,,82,5.14,200,,,,,75,803,Clouds,broken clouds,04n
1539378000,2018-10-12 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.92,10.06,12.05,13,999,,,82,4.12,200,,,,,75,803,Clouds,broken clouds,04n
1539381600,2018-10-12 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.91,10.05,11.78,13,999,,,82,4.12,210,,,,,75,803,Clouds,broken clouds,04n
1539385200,2018-10-12 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.85,10.45,11.43,13,1000,,,77,3.09,190,,,,,75,803,Clouds,broken clouds,04n
1539388800,2018-10-13 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.01,11.36,11.24,12.76,1000,,,88,1.03,0,,,,,75,803,Clouds,broken clouds,04n
1539392400,2018-10-13 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.02,10.65,11.33,12.81,1001,,,88,2.06,200,,,,,75,803,Clouds,broken clouds,04n
1539396000,2018-10-13 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.05,10.33,11.6,12.94,1000,,,88,2.57,140,,,,,75,803,Clouds,broken clouds,04n
1539399600,2018-10-13 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.07,10.27,11.79,13.05,1000,,,94,3.09,150,0.21,,,,75,500,Rain,light rain,10n
1539403200,2018-10-13 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.09,10.22,11.98,13.14,999,,,100,3.6,140,0.48,,,,75,501,Rain,moderate rain,10n
1539406800,2018-10-13 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.89,11.27,12,14,999,,,100,3.6,140,2.34,,,,75,500,Rain,light rain,10n
1539410400,2018-10-13 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,13.34,12.28,12.19,14,998,,,94,2.57,230,2.1,,,,75,500,Rain,light rain,10n
1539414000,2018-10-13 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.94,11.82,12.13,13.15,998,,,88,2.06,110,1.63,,,,75,500,Rain,light rain,10d
1539417600,2018-10-13 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.51,11.56,12,13.19,998,,,94,2.06,100,1.37,,,,75,500,Rain,light rain,10d
1539421200,2018-10-13 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.14,11.43,12,13.22,997,,,93,1.5,100,1.68,,,,75,500,Rain,light rain,10d
1539424800,2018-10-13 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.14,11.17,12,13.3,997,,,88,1.54,0,1.18,,,,75,500,Rain,light rain,10d
1539428400,2018-10-13 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.74,10.21,11,13.13,996,,,94,2.57,300,0.73,,,,75,501,Rain,moderate rain,10d
1539432000,2018-10-13 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.27,9.87,11,13.06,995,,,100,2.57,330,0.89,,,,75,500,Rain,light rain,10d
1539435600,2018-10-13 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.27,8.79,11,13.21,994,,,100,4.12,310,0.82,,,,75,500,Rain,light rain,10d
1539439200,2018-10-13 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.15,10.37,12,13.46,994,,,94,3.09,320,0.5,,,,75,310,Drizzle,light intensity drizzle rain,09d
1539442800,2018-10-13 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.19,9.35,12,13.69,994,,,94,4.63,280,0.56,,,,75,310,Drizzle,light intensity drizzle rain,09d
1539446400,2018-10-13 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.21,9.73,12,13.8,994,,,94,4.12,280,0.79,,,,75,310,Drizzle,light intensity drizzle rain,09d
1539450000,2018-10-13 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.33,8.51,11,13.66,996,,,100,4.63,270,,,,,75,803,Clouds,broken clouds,04d
1539453600,2018-10-13 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.87,7.3,10,13.23,998,,,94,5.14,270,0.99,,,,75,300,Drizzle,light intensity drizzle,09n
1539457200,2018-10-13 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.31,6.91,10,12.56,999,,,93,4.63,250,1.1,,,,75,301,Drizzle,drizzle,09n
1539460800,2018-10-13 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.74,5.03,9,11.76,1000,,,100,6.69,300,,,,,75,803,Clouds,broken clouds,04n
1539464400,2018-10-13 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.24,4.5,9,11.03,1002,,,93,6.17,290,0.21,,,,75,300,Drizzle,light intensity drizzle,09n
1539468000,2018-10-13 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.12,4.7,8.8,10.49,1003,,,93,5.66,270,,,,,75,300,Drizzle,light intensity drizzle,09n
1539471600,2018-10-13 23:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.08,4.3,8.47,10.38,1005,,,93,6.17,270,,,,,75,803,Clouds,broken clouds,04n
1539475200,2018-10-14 00:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.01,5.29,7.93,10.08,1005,,,93,4.63,260,,,,,75,803,Clouds,broken clouds,04n
1539478800,2018-10-14 01:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.11,4.54,7.45,9.77,1006,,,93,4.12,270,,,,,75,803,Clouds,broken clouds,04n
1539482400,2018-10-14 02:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,8.06,3.76,7.18,9.47,1007,,,93,5.14,260,,,,,75,803,Clouds,broken clouds,04n
1539486000,2018-10-14 03:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.18,3.05,6.86,9.17,1007,,,93,4.63,270,,,,,75,803,Clouds,broken clouds,04n
1539489600,2018-10-14 04:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.15,4.09,6.67,8.95,1008,,,93,3.09,260,,,,,75,803,Clouds,broken clouds,04n
1539493200,2018-10-14 05:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.27,2.17,6,8.72,1008,,,100,4.63,270,,,,,75,803,Clouds,broken clouds,04n
1539496800,2018-10-14 06:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.27,1.95,6,8.61,1008,,,93,4.63,270,,,,,75,803,Clouds,broken clouds,04n
1539500400,2018-10-14 07:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.25,3.37,6,8.5,1008,,,93,2.57,260,,,,,75,803,Clouds,broken clouds,04d
1539504000,2018-10-14 08:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.22,3.33,6,8.4,1009,,,93,2.57,250,,,,,75,803,Clouds,broken clouds,04d
1539507600,2018-10-14 09:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,6.32,3.45,6,8.72,1009,,,93,2.57,260,,,,,40,802,Clouds,scattered clouds,03d
1539511200,2018-10-14 10:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,9.01,6.14,8.62,9.61,1009,,,87,3.09,270,,,,,20,801,Clouds,few clouds,02d
1539514800,2018-10-14 11:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,10.01,6.92,10,10.11,1009,,,76,3.09,320,,,,,20,801,Clouds,few clouds,02d
1539518400,2018-10-14 12:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.38,8.51,10.69,12,1009,,,58,2.06,10,,,,,20,801,Clouds,few clouds,02d
1539522000,2018-10-14 13:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.27,10.09,11,13,1009,,,54,1.03,0,,,,,20,801,Clouds,few clouds,02d
1539525600,2018-10-14 14:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,12.29,10.3,11.16,13,1009,,,58,1.03,0,,,,,40,802,Clouds,scattered clouds,03d
1539529200,2018-10-14 15:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.91,9.85,11.23,12,1009,,,58,1.03,0,,,,,40,802,Clouds,scattered clouds,03d
1539532800,2018-10-14 16:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.86,8.72,11.05,12,1010,,,58,2.57,100,,,,,75,803,Clouds,broken clouds,04d
1539536400,2018-10-14 17:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,11.22,9.04,9.06,12,1010,,,66,1.54,120,,,,,75,803,Clouds,broken clouds,04d
1539540000,2018-10-14 18:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,7.98,5.76,6.2,9.82,1011,,,81,1.54,100,,,,,75,803,Clouds,broken clouds,04n
1539543600,2018-10-14 19:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,5.73,3.82,4,9.39,1011,,,93,1.03,130,,,,,75,803,Clouds,broken clouds,04n
1539547200,2018-10-14 20:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.82,2.38,3,9.12,1011,,,93,1.54,110,,,,,40,802,Clouds,scattered clouds,03n
1539550800,2018-10-14 21:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,4.34,2.54,2,9.08,1012,,,93,0.51,360,,,,,75,803,Clouds,broken clouds,04n
1539554400,2018-10-14 22:00:00 +0000 UTC,3600,Dublin,53.349805,-6.26031,3.58,1.83,2,9.25,1012,,,100,0.51,360,,,,,75,803,Clouds,broken clouds,04n
