DATASOURCE,DAYOFSERVICE,TRIPID,PROGRNUMBER,STOPPOINTID,PLANNEDTIME_ARR,PLANNEDTIME_DEP,ACTUALTIME_ARR,ACTUALTIME_DEP,VEHICLEID,PASSENGERS,PASSENGERSIN,PASSENGERSOUT,DISTANCE,SUPPRESSED,JUSTIFICATIONID,LASTUPDATE,NOTE
205,DB,09-JAN-18 00:00:00,6100861,22,1995,41480,41480,41286,41307,2868343,,,,,,,17-JAN-18 07:58:19,
206,DB,08-JAN-18 00:00:00,6102590,12,669,27132,27132,27077,27087,2534812,,,,,,,16-JAN-18 08:33:19,
207,DB,08-JAN-18 00:00:00,6100457,25,2722,27817,27817,27846,27859,1000897,,,,,,,16-JAN-18 08:33:19,
208,DB,09-JAN-18 00:00:00,6092194,28,2727,31074,31074,31111,31137,1000499,,,,,,,17-JAN-18 07:58:19,
209,DB,09-JAN-18 00:00:00,6091974,47,4552,46827,46827,46407,46407,1000325,,,,,,,17-JAN-18 07:58:19,
210,DB,09-JAN-18 00:00:00,6091653,30,1354,56525,56525,56433,56442,1000162,,,,,,,17-JAN-18 07:58:19,
211,DB,09-JAN-18 00:00:00,6103819,55,4128,77635,77635,77573,77573,2868326,,,,,,,17-JAN-18 07:58:19,
212,DB,09-JAN-18 00:00:00,6091332,86,6238,62965,62965,62970,62982,2868347,,,,,,,17-JAN-18 07:58:19,
213,DB,09-JAN-18 00:00:00,6104508,45,1289,62355,62355,62577,62591,1000311,,,,,,,17-JAN-18 07:58:19,
214,DB,09-JAN-18 00:00:00,6093943,52,1296,53314,53314,52584,52593,1001127,,,,,,,17-JAN-18 07:58:19,
215,DB,09-JAN-18 00:00:00,6094658,56,3623,66814,66814,67168,67168,1932365,,,,,,,17-JAN-18 07:58:19,
216,DB,09-JAN-18 00:00:00,6089595,41,552,32461,32461,32981,32981,1000768,,,,,,,17-JAN-18 07:58:19,
217,DB,09-JAN-18 00:00:00,6088979,4,2500,58757,58757,58807,58836,1000738,,,,,,,17-JAN-18 07:58:19,
218,DB,09-JAN-18 00:00:00,6104853,23,1276,65824,65824,66061,66061,2693211,,,,,,,17-JAN-18 07:58:19,
219,DB,09-JAN-18 00:00:00,6093143,17,1196,85224,85224,85206,85216,1000949,,,,,,,17-JAN-18 07:58:19,
220,DB,09-JAN-18 00:00:00,6092588,80,4323,49774,49774,49549,49549,2868368,,,,,,,17-JAN-18 07:58:19,
221,DB,09-JAN-18 00:00:00,6103944,13,1681,34012,34012,33965,33972,2868374,,,,,,,17-JAN-18 07:58:19,
222,DB,09-JAN-18 00:00:00,6096152,9,5089,39858,39858,39919,39919,1001229,,,,,,,17-JAN-18 07:58:19,
223,DB,09-JAN-18 00:00:00,6094583,39,3707,36769,36769,36406,36432,1000956,,,,,,,17-JAN-18 07:58:19,
224,DB,09-JAN-18 00:00:00,6093958,66,2675,86132,86132,86197,86212,1932346,,,,,,,17-JAN-18 07:58:19,
225,DB,09-JAN-18 00:00:00,6100014,11,6080,45409,45409,45362,45375,2868397,,,,,,,17-JAN-18 07:58:19,
226,DB,09-JAN-18 00:00:00,6096753,2,327,53229,53229,53272,53272,2406933,,,,,,,17-JAN-18 07:58:19,
227,DB,09-JAN-18 00:00:00,6102755,30,492,61490,61490,61204,61218,2406902,,,,,,,17-JAN-18 07:58:19,
228,DB,09-JAN-18 00:00:00,6101625,24,4281,22372,22372,22584,22584,2693217,,,,,,,17-JAN-18 07:58:19,
229,DB,09-JAN-18 00:00:00,6101211,7,137,27710,27710,27651,27651,2172309,,,,,,,17-JAN-18 07:58:19,
230,DB,09-JAN-18 00:00:00,6090285,2,2910,76830,76830,76838,76849,2172258,,,,,,,17-JAN-18 07:58:19,
231,DB,09-JAN-18 00:00:00,6088409,16,3935,76588,76588,76504,76504,2693270,,,,,,,17-JAN-18 07:58:19,
232,DB,09-JAN-18 00:00:00,6090028,53,3902,53412,53412,53333,53348,2406868,,,,,,,17-JAN-18 07:58:19,
233,DB,09-JAN-18 00:00:00,6096975,29,1353,50369,50369,49896,49920,2172272,,,,,,,17-JAN-18 07:58:19,
234,DB,09-JAN-18 00:00:00,6100453,38,2859,65528,65528,65704,65704,1000247,,,,,,,17-JAN-18 07:58:19,
235,DB,09-JAN-18 00:00:00,6093171,10,1558,77793,77793,78049,78049,2406923,,,,,,,17-JAN-18 07:58:19,
236,DB,10-JAN-18 00:00:00,6101188,13,78,75390,75390,75346,75373,2406867,,,,,,,18-JAN-18 11:48:12,
237,DB,10-JAN-18 00:00:00,6089995,27,6197,59932,59932,59387,59387,1001182,,,,,,,18-JAN-18 11:48:12,
238,DB,10-JAN-18 00:00:00,6090381,55,1006,78267,78267,78810,78810,2868359,,,,,,,18-JAN-18 11:48:12,
239,DB,10-JAN-18 00:00:00,6094758,60,417,68101,68101,67329,67338,1001229,,,,,,,18-JAN-18 11:48:12,
240,DB,10-JAN-18 00:00:00,6098294,65,1323,60030,60030,60617,60626,1000307,,,,,,,18-JAN-18 11:48:12,
241,DB,10-JAN-18 00:00:00,6094151,6,213,32809,32809,32751,32834,1000955,,,,,,,18-JAN-18 11:48:12,
242,DB,10-JAN-18 00:00:00,6089582,1,7347,53280,53280,53372,53372,1000238,,,,,,,18-JAN-18 11:48:12,
243,DB,10-JAN-18 00:00:00,6102918,3,397,67638,67638,68284,68284,1001130,,,,,1.0,4.849813859595275e+17,18-JAN-18 11:48:12,
244,DB,10-JAN-18 00:00:00,6094563,41,4173,59438,59438,59187,59203,2693218,,,,,,,18-JAN-18 11:48:12,
245,DB,10-JAN-18 00:00:00,6105249,36,1069,27366,27366,27762,27803,2693222,,,,,,,18-JAN-18 11:48:12,
246,DB,10-JAN-18 00:00:00,6096399,2,1476,41534,41534,41582,41582,2868387,,,,,,,18-JAN-18 11:48:12,
247,DB,10-JAN-18 00:00:00,6101422,44,1845,56025,56025,56261,56271,2534862,,,,,,,18-JAN-18 11:48:12,
248,DB,10-JAN-18 00:00:00,6090259,2,7048,27953,27953,27937,27948,1001166,,,,,,,18-JAN-18 11:48:12,
249,DB,10-JAN-18 00:00:00,6095950,41,1664,64007,64007,64037,64051,1000912,,,,,,,18-JAN-18 11:48:12,
250,DB,10-JAN-18 00:00:00,6096234,45,1804,61278,61278,61619,61634,1000922,,,,,,,18-JAN-18 11:48:12,
251,DB,10-JAN-18 00:00:00,6089790,20,1623,44358,44358,44573,44606,1932323,,,,,,,18-JAN-18 11:48:12,
252,DB,10-JAN-18 00:00:00,6102410,31,1664,85737,85737,85440,85440,2693215,,,,,,,18-JAN-18 11:48:12,
253,DB,10-JAN-18 00:00:00,6090466,3,3711,32668,32668,32632,32632,1000207,,,,,,,18-JAN-18 11:48:12,
254,DB,10-JAN-18 00:00:00,6100628,21,1274,26852,26852,26493,26502,1932367,,,,,,,18-JAN-18 11:48:12,
255,DB,10-JAN-18 00:00:00,6088599,14,526,24949,24949,25011,25024,1001104,,,,,,,18-JAN-18 11:48:12,
256,DB,10-JAN-18 00:00:00,6097865,35,2188,59035,59035,58778,58812,1932334,,,,,,,18-JAN-18 11:48:12,
257,DB,10-JAN-18 00:00:00,6102572,21,4413,30794,30794,30660,30700,2534832,,,,,,,18-JAN-18 11:48:12,
258,DB,10-JAN-18 00:00:00,6096869,10,7659,43760,43760,43687,43687,1001158,,,,,,,18-JAN-18 11:48:12,
259,DB,10-JAN-18 00:00:00,6096772,39,748,33913,33913,35681,35748,1000292,,,,,,,18-JAN-18 11:48:12,
260,DB,10-JAN-18 00:00:00,6099593,20,3129,75891,75891,75627,75627,2868388,,,,,,,18-JAN-18 11:48:12,
261,DB,10-JAN-18 00:00:00,6095314,38,3886,79196,79196,79467,79477,1001218,,,,,,,18-JAN-18 11:48:12,
262,DB,10-JAN-18 00:00:00,6091626,18,2194,23476,23476,23372,23372,2406868,,,,,,,18-JAN-18 11:48:12,
263,DB,10-JAN-18 00:00:00,6096258,2,6089,58053,58053,58029,58048,2868366,,,,,,,18-JAN-18 11:48:12,
264,DB,10-JAN-18 00:00:00,6093212,44,1169,71345,71345,71835,71835,2693211,,,,,,,18-JAN-18 11:48:12,
265,DB,10-JAN-18 00:00:00,6094546,39,419,52722,52722,52404,52404,2406932,,,,,,,18-JAN-18 11:48:12,
266,DB,10-JAN-18 00:00:00,6089406,41,666,62802,62802,63237,63237,1000357,,,,,,,18-JAN-18 11:48:12,
267,DB,10-JAN-18 00:00:00,6092590,62,618,27833,27833,28004,28004,2406899,,,,,,,18-JAN-18 11:48:12,
268,DB,10-JAN-18 00:00:00,6104529,28,2837,27510,27510,27584,27631,2534854,,,,,,,18-JAN-18 11:48:12,
269,DB,10-JAN-18 00:00:00,6102805,50,4917,43478,43478,43121,43129,1932321,,,,,,,18-JAN-18 11:48:12,
270,DB,10-JAN-18 00:00:00,6092946,52,837,30228,30228,30585,30585,2868347,,,,,,,18-JAN-18 11:48:12,
271,DB,10-JAN-18 00:00:00,6098219,25,4364,59761,59761,59413,59424,2693242,,,,,,,18-JAN-18 11:48:12,
272,DB,10-JAN-18 00:00:00,6100759,29,2909,25197,25197,25212,25212,1000241,,,,,,,18-JAN-18 11:48:12,
273,DB,10-JAN-18 00:00:00,6094852,63,2456,40770,40770,39913,39913,2172274,,,,,,,18-JAN-18 11:48:12,
274,DB,10-JAN-18 00:00:00,6096030,39,2726,61685,61685,61589,61602,1000154,,,,,,,18-JAN-18 11:48:12,
275,DB,10-JAN-18 00:00:00,6089559,20,1070,70156,70156,70398,70419,2172264,,,,,,,18-JAN-18 11:48:12,
276,DB,10-JAN-18 00:00:00,6093742,64,5026,35105,35105,36598,36598,1932310,,,,,,,18-JAN-18 11:48:12,
277,DB,10-JAN-18 00:00:00,6099773,15,1664,63252,63252,63273,63290,2868359,,,,,,,18-JAN-18 11:48:12,
278,DB,10-JAN-18 00:00:00,6105241,55,4434,39462,39462,39661,39683,1000187,,,,,,,18-JAN-18 11:48:12,
279,DB,10-JAN-18 00:00:00,6104212,48,27,64754,64754,65126,65136,2406907,,,,,,,18-JAN-18 11:48:12,
280,DB,11-JAN-18 00:00:00,6104035,49,496,51060,51060,51123,51123,1932367,,,,,,,19-JAN-18 14:43:56,
281,DB,11-JAN-18 00:00:00,6099190,42,2740,28791,28791,29366,29366,1932330,,,,,,,19-JAN-18 14:43:56,
282,DB,11-JAN-18 00:00:00,6103940,58,2099,78734,78734,78805,78819,2172294,,,,,,,19-JAN-18 14:43:56,
283,DB,11-JAN-18 00:00:00,6095625,49,6280,77875,77875,77746,77746,1001150,,,,,,,19-JAN-18 14:43:56,
284,DB,11-JAN-18 00:00:00,6089041,25,182,29082,29082,29264,29288,2172301,,,,,,,19-JAN-18 14:43:56,
285,DB,11-JAN-18 00:00:00,6088600,72,618,29825,29825,30409,30422,1000345,,,,,,,19-JAN-18 14:43:56,
286,DB,11-JAN-18 00:00:00,6093303,12,1585,73278,73278,73097,73097,2172257,,,,,,,19-JAN-18 14:43:56,
287,DB,11-JAN-18 00:00:00,6096398,33,2996,36791,36791,36891,36901,2868337,,,,,,,19-JAN-18 14:43:56,
288,DB,11-JAN-18 00:00:00,6104125,6,793,65678,65678,66008,66030,1000909,,,,,,,19-JAN-18 14:43:56,
289,DB,11-JAN-18 00:00:00,6098732,39,2064,31772,31772,31325,31351,1000584,,,,,,,19-JAN-18 14:43:56,
290,DB,11-JAN-18 00:00:00,6102152,8,4181,44888,44888,44876,44889,2868336,,,,,,,19-JAN-18 14:43:56,
291,DB,11-JAN-18 00:00:00,6102100,14,2152,61131,61131,61066,61066,2534837,,,,,,,19-JAN-18 14:43:56,
292,DB,11-JAN-18 00:00:00,6104006,1,2492,26100,26100,26116,26116,2172262,,,,,,,19-JAN-18 14:43:56,
293,DB,11-JAN-18 00:00:00,6088704,19,531,57456,57456,57661,57672,2868405,,,,,,,19-JAN-18 14:43:56,
294,DB,11-JAN-18 00:00:00,6103408,31,675,29124,29124,29953,29995,1932326,,,,,,,19-JAN-18 14:43:56,
295,DB,11-JAN-18 00:00:00,6103306,5,3143,45301,45301,45281,45281,1000726,,,,,,,19-JAN-18 14:43:56,
296,DB,11-JAN-18 00:00:00,6103310,30,2034,61433,61433,61397,61407,1000726,,,,,,,19-JAN-18 14:43:56,
297,DB,11-JAN-18 00:00:00,6102032,67,2574,67343,67343,67348,67364,1000889,,,,,,,19-JAN-18 14:43:56,
298,DB,11-JAN-18 00:00:00,6102921,16,1164,79753,79753,79766,79766,1000174,,,,,,,19-JAN-18 14:43:56,
299,DB,11-JAN-18 00:00:00,6093511,22,191,64706,64706,64661,64673,2693190,,,,,,,19-JAN-18 14:43:56,
300,DB,11-JAN-18 00:00:00,6098724,37,2894,64533,64533,64762,64770,2172283,,,,,,,19-JAN-18 14:43:56,
301,DB,11-JAN-18 00:00:00,6101358,18,1051,27892,27892,27895,27895,2693256,,,,,,,19-JAN-18 14:43:56,
302,DB,11-JAN-18 00:00:00,6097334,6,572,59516,59516,59930,59930,1000357,,,,,,,19-JAN-18 14:43:56,
303,DB,11-JAN-18 00:00:00,6099582,35,4313,39100,39100,38984,38984,1001090,,,,,,,19-JAN-18 14:43:56,
304,DB,11-JAN-18 00:00:00,6100096,10,2248,43481,43481,44318,44318,1000912,,,,,0.0,4.8498138596096294e+17,19-JAN-18 14:43:56,
305,DB,11-JAN-18 00:00:00,6099121,27,1072,40410,40410,40382,40401,1000174,,,,,,,19-JAN-18 14:43:56,
306,DB,11-JAN-18 00:00:00,6101115,50,1219,46073,46073,46302,46314,2693259,,,,,,,19-JAN-18 14:43:56,
307,DB,11-JAN-18 00:00:00,6101690,16,825,75678,75678,75771,75771,2172310,,,,,,,19-JAN-18 14:43:56,
308,DB,11-JAN-18 00:00:00,6101634,18,7638,71731,71731,72046,72046,2868385,,,,,,,19-JAN-18 14:43:56,
309,DB,12-JAN-18 00:00:00,6102868,42,4728,45730,45730,45404,45418,2868379,,,,,,,20-JAN-18 20:53:06,
310,DB,12-JAN-18 00:00:00,6092373,65,85,41361,41361,41847,41847,2172259,,,,,,,20-JAN-18 20:53:06,
311,DB,12-JAN-18 00:00:00,6103005,14,4416,38760,38760,38785,38804,1932304,,,,,,,20-JAN-18 20:53:06,
312,DB,12-JAN-18 00:00:00,6095210,63,6115,81509,81509,81139,81154,2693228,,,,,,,20-JAN-18 20:53:06,
313,DB,12-JAN-18 00:00:00,6098527,52,1296,54754,54754,55023,55037,1001110,,,,,,,20-JAN-18 20:53:06,
314,DB,12-JAN-18 00:00:00,6098360,62,1141,26822,26822,25896,25896,2534823,,,,,,,20-JAN-18 20:53:06,
315,DB,12-JAN-18 00:00:00,6099123,37,2499,48762,48762,48923,48923,1000171,,,,,,,20-JAN-18 20:53:06,
316,DB,12-JAN-18 00:00:00,6097686,68,2860,52490,52490,52866,52878,2693275,,,,,,,20-JAN-18 20:53:06,
317,DB,12-JAN-18 00:00:00,6097686,72,2864,52656,52656,53007,53007,2693275,,,,,,,20-JAN-18 20:53:06,
318,DB,12-JAN-18 00:00:00,6100863,24,1997,50093,50093,49598,49614,2534845,,,,,,,20-JAN-18 20:53:06,
319,DB,12-JAN-18 00:00:00,6095407,52,4322,27476,27476,26796,26796,1001145,,,,,,,20-JAN-18 20:53:06,
320,DB,12-JAN-18 00:00:00,6095443,35,1668,61981,61981,62442,62442,2534817,,,,,,,20-JAN-18 20:53:06,
321,DB,12-JAN-18 00:00:00,6097324,47,614,24810,24810,24627,24627,2406900,,,,,,,20-JAN-18 20:53:06,
322,DB,12-JAN-18 00:00:00,6095564,18,3746,29813,29813,29976,29976,1000201,,,,,,,20-JAN-18 20:53:06,
323,DB,12-JAN-18 00:00:00,6093062,30,2464,40620,40620,40778,40778,1000233,,,,,,,20-JAN-18 20:53:06,
324,DB,12-JAN-18 00:00:00,6092536,25,1299,48560,48560,48569,48581,1000790,,,,,,,20-JAN-18 20:53:06,
325,DB,12-JAN-18 00:00:00,6098563,28,1302,28259,28259,28098,28110,1000251,,,,,,,20-JAN-18 20:53:06,
326,DB,12-JAN-18 00:00:00,6105204,49,834,34921,34921,35227,35227,2534827,,,,,,,20-JAN-18 20:53:06,
327,DB,12-JAN-18 00:00:00,6100016,66,2675,64727,64727,63731,63748,2534831,,,,,,,20-JAN-18 20:53:06,
328,DB,12-JAN-18 00:00:00,6099197,10,2754,58216,58216,58518,58518,1932331,,,,,,,20-JAN-18 20:53:06,
329,DB,12-JAN-18 00:00:00,6090226,18,2397,81593,81593,81877,81877,2868379,,,,,,,20-JAN-18 20:53:06,
330,DB,12-JAN-18 00:00:00,6090602,33,1635,71797,71797,71931,71931,2534844,,,,,,,20-JAN-18 20:53:06,
331,DB,12-JAN-18 00:00:00,6095954,42,1666,85596,85596,86117,86130,1000599,,,,,,,20-JAN-18 20:53:06,
332,DB,12-JAN-18 00:00:00,6102543,31,1536,24649,24649,24237,24237,2534873,,,,,,,20-JAN-18 20:53:06,
333,DB,12-JAN-18 00:00:00,6090968,50,7435,58870,58870,58960,58960,2693290,,,,,,,20-JAN-18 20:53:06,
334,DB,12-JAN-18 00:00:00,6096287,60,4220,87712,87712,87069,87069,1932341,,,,,,,20-JAN-18 20:53:06,
335,DB,12-JAN-18 00:00:00,6101636,26,3135,83607,83607,83370,83370,2868383,,,,,,,20-JAN-18 20:53:06,
336,DB,12-JAN-18 00:00:00,6091058,31,1616,57167,57167,57269,57323,2534827,,,,,,,20-JAN-18 20:53:06,
337,DB,12-JAN-18 00:00:00,6102133,39,3047,70422,70422,70289,70299,2406878,,,,,,,20-JAN-18 20:53:06,
338,DB,12-JAN-18 00:00:00,6093158,21,1312,79784,79784,79597,79597,2693223,,,,,,,20-JAN-18 20:53:06,
339,DB,13-JAN-18 00:00:00,6101302,13,113,35204,35204,35087,35121,1932310,,,,,,,20-JAN-18 21:07:56,
340,DB,13-JAN-18 00:00:00,6089053,37,621,65776,65776,65417,65440,1000706,,,,,,,20-JAN-18 21:07:56,
341,DB,13-JAN-18 00:00:00,6102025,39,1939,82800,82800,82689,82713,2693195,,,,,,,20-JAN-18 21:07:56,
342,DB,13-JAN-18 00:00:00,6104791,47,1947,63597,63597,64041,64062,2868358,,,,,,,20-JAN-18 21:07:56,
343,DB,13-JAN-18 00:00:00,6095729,21,5144,68523,68523,68506,68506,1001139,,,,,,,20-JAN-18 21:07:56,
344,DB,13-JAN-18 00:00:00,6097512,57,2097,84170,84170,84008,84020,2172252,,,,,,,20-JAN-18 21:07:56,
345,DB,13-JAN-18 00:00:00,6100425,35,315,38417,38417,38939,38976,1000935,,,,,,,20-JAN-18 21:07:56,
346,DB,13-JAN-18 00:00:00,6099539,15,396,36966,36966,36846,36865,2693209,,,,,,,20-JAN-18 21:07:56,
347,DB,13-JAN-18 00:00:00,6103961,69,2967,71905,71905,72095,72112,1001106,,,,,,,20-JAN-18 21:07:56,
348,DB,13-JAN-18 00:00:00,6093548,20,664,72012,72012,71826,71848,2868351,,,,,,,20-JAN-18 21:07:56,
349,DB,13-JAN-18 00:00:00,6088794,16,1076,67971,67971,68057,68085,2693266,,,,,,,20-JAN-18 21:07:56,
350,DB,13-JAN-18 00:00:00,6105404,65,2857,34142,34142,33958,33958,2693255,,,,,,,20-JAN-18 21:07:56,
351,DB,13-JAN-18 00:00:00,6099101,16,4759,47030,47030,46976,46976,1001054,,,,,,,20-JAN-18 21:07:56,
352,DB,13-JAN-18 00:00:00,6098902,50,2,53516,53516,53217,53275,2534808,,,,,,,20-JAN-18 21:07:56,
353,DB,13-JAN-18 00:00:00,6090770,15,46,56307,56307,56696,56696,1932342,,,,,,,20-JAN-18 21:07:56,
354,DB,13-JAN-18 00:00:00,6094160,5,2043,44740,44740,44776,44787,1932301,,,,,,,20-JAN-18 21:07:56,
355,DB,13-JAN-18 00:00:00,6102889,63,619,83290,83290,83438,83438,2868406,,,,,,,20-JAN-18 21:07:56,
356,DB,13-JAN-18 00:00:00,6098488,42,52,73980,73980,74132,74149,2406912,,,,,,,20-JAN-18 21:07:56,
357,DB,13-JAN-18 00:00:00,6096524,12,7602,58879,58879,59088,59104,2534798,,,,,,,20-JAN-18 21:07:56,
358,DB,13-JAN-18 00:00:00,6093869,21,3730,57340,57340,57130,57137,1001197,,,,,,,20-JAN-18 21:07:56,
359,DB,13-JAN-18 00:00:00,6097528,53,1872,72134,72134,72695,72710,2868316,,,,,,,20-JAN-18 21:07:56,
360,DB,13-JAN-18 00:00:00,6097320,49,3748,63265,63265,64257,64257,2534799,,,,,,,20-JAN-18 21:07:56,
361,DB,13-JAN-18 00:00:00,6098154,5,7219,74024,74024,74068,74068,2406914,,,,,,,20-JAN-18 21:07:56,
362,DB,13-JAN-18 00:00:00,6091289,19,2479,51049,51049,51199,51211,1000233,,,,,,,20-JAN-18 21:07:56,
363,DB,13-JAN-18 00:00:00,6092752,7,2618,65329,65329,65324,65344,1000462,,,,,,,20-JAN-18 21:07:56,
364,DB,13-JAN-18 00:00:00,6099709,1,7639,23400,23400,23415,23415,2868384,,,,,,,20-JAN-18 21:07:56,
365,DB,13-JAN-18 00:00:00,6103693,29,2909,60881,60881,60976,60976,1000870,,,,,,,20-JAN-18 21:07:56,
366,DB,13-JAN-18 00:00:00,6092746,25,2174,35875,35875,35926,35926,2693239,,,,,,,20-JAN-18 21:07:56,
367,DB,13-JAN-18 00:00:00,6095155,39,2372,56904,56904,56918,56918,2868353,,,,,,,20-JAN-18 21:07:56,
368,DB,13-JAN-18 00:00:00,6101208,69,6089,75501,75501,75772,75772,2172315,,,,,,,20-JAN-18 21:07:56,
369,DB,14-JAN-18 00:00:00,6118322,48,768,79977,79977,79873,79873,2172241,,,,,,,21-JAN-18 20:45:55,
370,DB,14-JAN-18 00:00:00,6119938,15,672,78835,78835,78801,78801,1000208,,,,,,,21-JAN-18 20:45:55,
371,DB,14-JAN-18 00:00:00,6115532,11,818,84084,84084,83970,83970,2534809,,,,,,,21-JAN-18 20:45:55,
372,DB,14-JAN-18 00:00:00,6119340,42,3849,51480,51480,52446,52446,2534849,,,,,,,21-JAN-18 20:45:55,
373,DB,14-JAN-18 00:00:00,6121454,24,1402,59422,59422,59550,59584,1000162,,,,,,,21-JAN-18 20:45:55,
374,DB,14-JAN-18 00:00:00,6106925,44,2592,70075,70075,70209,70209,2693209,,,,,,,21-JAN-18 20:45:55,
375,DB,14-JAN-18 00:00:00,6106849,6,2043,55317,55317,55621,55621,1001191,,,,,,,21-JAN-18 20:45:55,
376,DB,14-JAN-18 00:00:00,6113566,32,2217,44088,44088,44148,44148,1001225,,,,,,,21-JAN-18 20:45:55,
377,DB,14-JAN-18 00:00:00,6117119,40,906,85985,85985,86016,86027,2693219,,,,,,,21-JAN-18 20:45:55,
378,DB,14-JAN-18 00:00:00,6121210,5,2678,70432,70432,70455,70466,2534828,,,,,,,21-JAN-18 20:45:55,
379,DB,14-JAN-18 00:00:00,6116060,47,396,40130,40130,40319,40330,2693222,,,,,,,21-JAN-18 20:45:55,
380,DB,14-JAN-18 00:00:00,6109630,39,222,65718,65718,65987,66001,2693283,,,,,,,21-JAN-18 20:45:55,
381,DB,14-JAN-18 00:00:00,6114164,57,1394,53241,53241,53246,53254,2172281,,,,,,,21-JAN-18 20:45:55,
382,DB,15-JAN-18 00:00:00,6119903,5,1702,38676,38676,38585,38585,2693234,,,,,,,23-JAN-18 10:24:03,
383,DB,15-JAN-18 00:00:00,6110074,14,3178,42142,42142,42284,42284,1001087,,,,,,,23-JAN-18 10:24:03,
384,DB,15-JAN-18 00:00:00,6114893,33,4509,57057,57057,56851,56864,2693256,,,,,,,23-JAN-18 10:24:03,
385,DB,15-JAN-18 00:00:00,6108889,18,758,47973,47973,47855,47855,2693218,,,,,,,23-JAN-18 10:24:03,
386,DB,15-JAN-18 00:00:00,6120612,43,340,69975,69975,68907,68907,1001132,,,,,,,23-JAN-18 10:24:03,
387,DB,15-JAN-18 00:00:00,6117071,35,7066,61942,61942,61740,61753,2693229,,,,,,,23-JAN-18 10:24:03,
388,DB,15-JAN-18 00:00:00,6122555,2,1476,61081,61081,63470,63470,2534850,,,,,,,23-JAN-18 10:24:03,
389,DB,15-JAN-18 00:00:00,6106561,6,516,41958,41958,41931,41942,1932324,,,,,,,23-JAN-18 10:24:03,
390,DB,15-JAN-18 00:00:00,6120829,14,1533,28425,28425,28606,28635,2406911,,,,,,,23-JAN-18 10:24:03,
391,DB,15-JAN-18 00:00:00,6117922,53,1407,72826,72826,72262,72262,2172294,,,,,,,23-JAN-18 10:24:03,
392,DB,15-JAN-18 00:00:00,6114718,4,495,30364,30364,30519,30537,2172259,,,,,,,23-JAN-18 10:24:03,
393,DB,15-JAN-18 00:00:00,6116099,17,584,53998,53998,53941,53954,2868355,,,,,,,23-JAN-18 10:24:03,
394,DB,15-JAN-18 00:00:00,6113184,39,4148,70668,70668,70574,70585,2868336,,,,,,,23-JAN-18 10:24:03,
395,DB,15-JAN-18 00:00:00,6111241,52,779,72370,72370,72044,72056,1001178,,,,,,,23-JAN-18 10:24:03,
396,DB,15-JAN-18 00:00:00,6122283,44,265,37467,37467,37690,37721,2868376,,,,,,,23-JAN-18 10:24:03,
397,DB,15-JAN-18 00:00:00,6113128,43,1710,82739,82739,82466,82466,2868319,,,,,,,23-JAN-18 10:24:03,
398,DB,15-JAN-18 00:00:00,6113980,41,1827,83321,83321,82748,82760,1000173,,,,,,,23-JAN-18 10:24:03,
399,DB,15-JAN-18 00:00:00,6119003,10,4122,59683,59683,59824,59847,2693221,,,,,,,23-JAN-18 10:24:03,
400,DB,15-JAN-18 00:00:00,6108796,27,3639,26154,26154,26367,26367,1000768,,,,,,,23-JAN-18 10:24:03,
401,DB,15-JAN-18 00:00:00,6106747,9,4568,84941,84941,84946,84957,1932304,,,,,,,23-JAN-18 10:24:03,
402,DB,15-JAN-18 00:00:00,6106759,25,5090,57363,57363,57386,57386,1000960,,,,,,,23-JAN-18 10:24:03,
403,DB,15-JAN-18 00:00:00,6120125,19,377,66109,66109,66315,66315,1001129,,,,,,,23-JAN-18 10:24:03,
404,DB,15-JAN-18 00:00:00,6116644,20,1610,57090,57090,56846,56846,2172298,,,,,,,23-JAN-18 10:24:03,
405,DB,15-JAN-18 00:00:00,6122615,47,2562,68796,68796,68965,68965,1000698,,,,,,,23-JAN-18 10:24:03,
406,DB,15-JAN-18 00:00:00,6109532,57,4571,56099,56099,56288,56304,1000907,,,,,,,23-JAN-18 10:24:03,
407,DB,15-JAN-18 00:00:00,6109535,74,2533,75310,75310,75515,75523,1001087,,,,,,,23-JAN-18 10:24:03,
408,DB,15-JAN-18 00:00:00,6108487,41,473,25536,25536,25498,25521,2172279,,,,,,,23-JAN-18 10:24:03,
409,DB,15-JAN-18 00:00:00,6107842,22,4435,38609,38609,38789,38807,1001132,,,,,,,23-JAN-18 10:24:03,
410,DB,15-JAN-18 00:00:00,6115628,60,2487,32545,32545,33546,33546,2172301,,,,,,,23-JAN-18 10:24:03,
411,DB,15-JAN-18 00:00:00,6119378,64,3913,54309,54309,54757,54773,2172275,,,,,,,23-JAN-18 10:24:03,
412,DB,15-JAN-18 00:00:00,6109246,23,1699,85161,85161,85085,85085,2534861,,,,,,,23-JAN-18 10:24:03,
413,DB,15-JAN-18 00:00:00,6115232,4,4410,37431,37431,37457,37457,2868395,,,,,,,23-JAN-18 10:24:03,
414,DB,15-JAN-18 00:00:00,6122554,13,908,58609,58609,58332,58347,1000570,,,,,,,23-JAN-18 10:24:03,
415,DB,15-JAN-18 00:00:00,6121535,32,1069,49690,49690,49754,49767,1001132,,,,,,,23-JAN-18 10:24:03,
416,DB,16-JAN-18 00:00:00,6105688,9,389,39978,39978,39887,39906,2693210,,,,,,,25-JAN-18 14:34:13,
417,DB,16-JAN-18 00:00:00,6115600,31,2696,55154,55154,54764,54764,1932346,,,,,,,25-JAN-18 14:34:13,
